timestamp,flow_duration,src_ip,dst_ip,src_port,dst_port,protocol,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,psh_flag_count,urg_flag_count,packet_length_mean,packet_length_std,flow_iat_mean,flow_iat_std,conn_state,label
2026-01-15 10:03:16,0.015652643590995746,192.168.1.150,10.0.0.10,56378,135,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:17,0.048631500379300044,192.168.1.150,10.0.0.3,60146,53,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:18,0.016091139061796145,192.168.1.150,10.0.0.9,57237,80,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:19,0.06721037123217671,192.168.1.150,10.0.0.8,52232,21,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:20,0.06237129894023261,192.168.1.150,10.0.0.2,64794,3306,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:21,0.08012283341304534,192.168.1.150,10.0.0.3,55224,3389,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:22,0.03640983140575282,192.168.1.150,10.0.0.8,41435,21,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:23,0.05887276278887674,192.168.1.150,10.0.0.7,48300,3389,TCP,2,1,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:24,0.06901582308019118,192.168.1.150,10.0.0.1,48952,3389,TCP,2,1,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:25,0.09763512258837782,192.168.1.150,10.0.0.7,56259,80,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:26,0.048204969518657256,192.168.1.150,10.0.0.2,54110,1433,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:27,0.0694827299312323,192.168.1.150,10.0.0.2,50043,80,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:28,0.07541329561399926,192.168.1.150,10.0.0.8,51552,21,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:29,0.07040655000043011,192.168.1.150,10.0.0.1,53310,22,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:30,0.06468156129887699,192.168.1.150,10.0.0.3,54358,3389,TCP,2,1,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:31,0.01291467915817003,192.168.1.150,10.0.0.7,45027,443,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:32,0.05765138933826607,192.168.1.150,10.0.0.10,53042,23,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:33,0.056597074678755285,192.168.1.150,10.0.0.3,58404,135,TCP,2,1,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:34,0.07245825769367145,192.168.1.150,10.0.0.10,56095,53,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:35,0.08294618965218688,192.168.1.150,10.0.0.8,50472,22,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:36,0.024175472438803455,192.168.1.150,10.0.0.5,63250,3389,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:37,0.08128591062500268,192.168.1.150,10.0.0.2,47757,25,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:38,0.06507535263584688,192.168.1.150,10.0.0.9,42825,23,TCP,2,1,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:39,0.046849017471824184,192.168.1.150,10.0.0.7,58838,3306,TCP,2,1,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:40,0.021550114967051247,192.168.1.150,10.0.0.9,58065,80,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:41,0.0211745008575111,192.168.1.150,10.0.0.1,45014,3389,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:42,0.0355643479238006,192.168.1.150,10.0.0.9,42584,8080,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:43,0.05801302267915426,192.168.1.150,10.0.0.5,56468,443,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:44,0.09118008043216543,192.168.1.150,10.0.0.10,51063,1433,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:45,0.07939201319150188,192.168.1.150,10.0.0.1,48672,445,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:46,0.06644476092682759,192.168.1.150,10.0.0.8,49491,8080,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:47,0.05081897196596542,192.168.1.150,10.0.0.7,62564,53,TCP,2,1,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:48,0.03813242493222398,192.168.1.150,10.0.0.10,63539,23,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:49,0.06054860941735323,192.168.1.150,10.0.0.6,50456,139,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:50,0.0950846403432897,192.168.1.150,10.0.0.1,60164,53,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:51,0.03814434287760458,192.168.1.150,10.0.0.10,45221,1433,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:52,0.09507095236623136,192.168.1.150,10.0.0.1,56562,22,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:53,0.06377668939091677,192.168.1.150,10.0.0.5,61438,135,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:54,0.03380256098118219,192.168.1.150,10.0.0.3,51985,8080,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:55,0.05979006339590366,192.168.1.150,10.0.0.4,42409,80,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:56,0.06499388270596408,192.168.1.150,10.0.0.10,44216,445,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:03:57,0.02298406234320409,192.168.1.150,10.0.0.6,59741,3306,TCP,2,0,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:58,0.05263697353556711,192.168.1.150,10.0.0.6,54974,3306,TCP,2,1,80,0,2,0,0,1,0,0,40.0,0.0,0.005,0.001,S0,PortScan
2026-01-15 10:03:59,0.04536591290798348,192.168.1.150,10.0.0.6,60201,23,TCP,2,0,80,0,2,0,0,0,0,0,40.0,0.0,0.005,0.001,REJ,PortScan
2026-01-15 10:04:00,0.5194038979255259,192.168.1.150,10.0.0.5,58445,22,TCP,12,9,817,358,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:01,0.2657627536947937,192.168.1.150,10.0.0.5,53649,22,TCP,12,12,860,672,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:02,0.3593182621914328,192.168.1.150,10.0.0.5,58955,22,TCP,11,11,426,648,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:03,0.5774151446872182,192.168.1.150,10.0.0.5,52458,22,TCP,10,12,748,474,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:04,0.620312546684871,192.168.1.150,10.0.0.5,46251,22,TCP,8,9,560,564,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:05,0.32233500962128075,192.168.1.150,10.0.0.5,56443,22,TCP,15,12,834,381,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:06,0.5365320637451836,192.168.1.150,10.0.0.5,55675,22,TCP,14,8,889,438,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:07,0.4053962106091077,192.168.1.150,10.0.0.5,51609,22,TCP,12,10,647,448,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:08,0.3790994967141764,192.168.1.150,10.0.0.5,49752,22,TCP,12,11,506,600,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:09,0.5362925541417318,192.168.1.150,10.0.0.5,48960,22,TCP,12,6,693,696,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:10,0.436719473384518,192.168.1.150,10.0.0.5,51309,22,TCP,10,8,421,497,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:11,0.46542566711890127,192.168.1.150,10.0.0.5,48403,22,TCP,15,7,503,625,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:12,0.6177027803880937,192.168.1.150,10.0.0.5,44498,22,TCP,9,10,779,650,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:13,0.6019003789358625,192.168.1.150,10.0.0.5,57401,22,TCP,11,11,519,376,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:14,0.6304148337501463,192.168.1.150,10.0.0.5,43294,22,TCP,10,6,893,631,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:15,0.761019259157691,192.168.1.150,10.0.0.5,55587,22,TCP,15,11,502,497,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:16,0.23549755174489445,192.168.1.150,10.0.0.5,42931,22,TCP,11,10,778,369,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:17,0.7025629334559533,192.168.1.150,10.0.0.5,41190,22,TCP,14,12,653,445,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:18,0.2055603010880599,192.168.1.150,10.0.0.5,58610,22,TCP,9,8,545,582,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:19,0.2805199676054406,192.168.1.150,10.0.0.5,56522,22,TCP,15,8,498,407,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:20,0.47534868261941676,192.168.1.150,10.0.0.5,48430,22,TCP,10,6,777,522,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:21,0.6543696501545369,192.168.1.150,10.0.0.5,45750,22,TCP,14,12,618,613,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:22,0.6015535120459725,192.168.1.150,10.0.0.5,46054,22,TCP,10,9,565,477,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:23,0.34131275168092035,192.168.1.150,10.0.0.5,48748,22,TCP,13,8,698,643,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:24,0.41573125433669356,192.168.1.150,10.0.0.5,47743,22,TCP,8,11,460,588,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:25,0.6116441719346664,192.168.1.150,10.0.0.5,50190,22,TCP,9,11,869,501,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:26,0.33147716056120635,192.168.1.150,10.0.0.5,44376,22,TCP,15,7,632,660,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:27,0.5295407052910189,192.168.1.150,10.0.0.5,55428,22,TCP,11,12,526,698,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:28,0.5169038744439161,192.168.1.150,10.0.0.5,51854,22,TCP,9,10,457,381,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:29,0.2899114288294486,192.168.1.150,10.0.0.5,50751,22,TCP,15,6,748,455,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:30,0.5062252124197008,192.168.1.150,10.0.0.5,41823,22,TCP,15,7,662,562,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:31,0.5352783193992598,192.168.1.150,10.0.0.5,50098,22,TCP,8,9,530,351,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:32,0.22717388163669727,192.168.1.150,10.0.0.5,51289,22,TCP,9,10,430,385,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:33,0.445320161491549,192.168.1.150,10.0.0.5,44437,22,TCP,14,8,856,545,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:34,0.7440603869147437,192.168.1.150,10.0.0.5,52309,22,TCP,9,11,893,688,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:35,0.4086619322834902,192.168.1.150,10.0.0.5,45848,22,TCP,14,10,465,464,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:36,0.7870944096074834,192.168.1.150,10.0.0.5,55171,22,TCP,14,10,594,467,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:37,0.2930728239222604,192.168.1.150,10.0.0.5,46176,22,TCP,9,6,814,688,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:38,0.7617427582312672,192.168.1.150,10.0.0.5,40512,22,TCP,11,7,434,401,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:39,0.6032141821233314,192.168.1.150,10.0.0.5,41595,22,TCP,11,11,422,555,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:40,0.3303615261065321,192.168.1.150,10.0.0.5,41849,22,TCP,10,10,548,469,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:41,0.6635229274892743,192.168.1.150,10.0.0.5,50507,22,TCP,11,8,848,423,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:42,0.3650923523051633,192.168.1.150,10.0.0.5,58242,22,TCP,10,11,747,568,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:43,0.40664889786356573,192.168.1.150,10.0.0.5,52489,22,TCP,13,11,613,559,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:44,0.31032738724834963,192.168.1.150,10.0.0.5,57626,22,TCP,15,7,834,465,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:45,0.2866110494991071,192.168.1.150,10.0.0.5,55172,22,TCP,8,10,611,563,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:46,0.3529973873645219,192.168.1.150,10.0.0.5,50822,22,TCP,9,9,833,539,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:47,0.6976437711290194,192.168.1.150,10.0.0.5,41688,22,TCP,12,9,744,659,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:48,0.3128979763596532,192.168.1.150,10.0.0.5,59253,22,TCP,11,9,506,520,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:49,0.2092002237370957,192.168.1.150,10.0.0.5,46226,22,TCP,9,11,786,595,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:50,0.6222611496054224,192.168.1.150,10.0.0.5,52996,22,TCP,11,10,564,494,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:51,0.5892328039970676,192.168.1.150,10.0.0.5,50106,22,TCP,12,8,662,604,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:52,0.788791074107946,192.168.1.150,10.0.0.5,55384,22,TCP,13,7,589,510,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:53,0.7184509048816894,192.168.1.150,10.0.0.5,44781,22,TCP,8,8,683,649,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:54,0.3177150696361003,192.168.1.150,10.0.0.5,47537,22,TCP,14,10,826,475,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:55,0.7660787270285783,192.168.1.150,10.0.0.5,51061,22,TCP,12,12,820,600,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:56,0.6396633422150113,192.168.1.150,10.0.0.5,51540,22,TCP,10,7,768,629,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:57,0.7336187178290048,192.168.1.150,10.0.0.5,41924,22,TCP,8,12,833,388,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:58,0.4474353334493557,192.168.1.150,10.0.0.5,47583,22,TCP,9,11,477,354,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:04:59,0.42392041561208715,192.168.1.150,10.0.0.5,55833,22,TCP,15,6,403,622,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:00,0.5176505881049904,192.168.1.150,10.0.0.5,49002,22,TCP,12,6,657,695,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:01,0.7458640195992599,192.168.1.150,10.0.0.5,43506,22,TCP,9,10,476,473,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:02,0.3514509177888083,192.168.1.150,10.0.0.5,51614,22,TCP,12,12,603,390,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:03,0.47539864733071113,192.168.1.150,10.0.0.5,47969,22,TCP,11,8,750,391,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:04,0.4275584133438896,192.168.1.150,10.0.0.5,58110,22,TCP,15,6,726,354,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:05,0.7071978767241969,192.168.1.150,10.0.0.5,50855,22,TCP,9,10,870,371,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:06,0.7208701343489634,192.168.1.150,10.0.0.5,58572,22,TCP,15,8,423,388,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:07,0.5381059184287902,192.168.1.150,10.0.0.5,41078,22,TCP,10,12,561,358,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:08,0.6513526819081191,192.168.1.150,10.0.0.5,53051,22,TCP,9,8,483,638,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:09,0.7096654551736561,192.168.1.150,10.0.0.5,57713,22,TCP,13,9,786,421,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:10,0.784593996461598,192.168.1.150,10.0.0.5,41759,22,TCP,9,9,518,388,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:11,0.5683191401728618,192.168.1.150,10.0.0.5,59516,22,TCP,14,12,567,365,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:12,0.4703301168558156,192.168.1.150,10.0.0.5,47475,22,TCP,13,10,881,542,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:13,0.5515250727266308,192.168.1.150,10.0.0.5,52454,22,TCP,9,12,716,501,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:14,0.24922280580388917,192.168.1.150,10.0.0.5,45053,22,TCP,14,11,801,674,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:15,0.39000693720892177,192.168.1.150,10.0.0.5,43491,22,TCP,9,6,882,507,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:16,0.36185986594363195,192.168.1.150,10.0.0.5,44341,22,TCP,9,7,620,579,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:17,0.25377130517623253,192.168.1.150,10.0.0.5,58160,22,TCP,9,10,706,516,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:18,0.4482860418608765,192.168.1.150,10.0.0.5,42775,22,TCP,11,10,666,436,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:19,0.3613513781180886,192.168.1.150,10.0.0.5,48795,22,TCP,15,7,432,435,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:20,0.379851352352938,192.168.1.150,10.0.0.5,42520,22,TCP,13,8,883,476,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:21,0.3173289349281563,192.168.1.150,10.0.0.5,43505,22,TCP,10,8,403,552,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:22,0.427933973688229,192.168.1.150,10.0.0.5,50798,22,TCP,15,8,620,683,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:23,0.5619267610338878,192.168.1.150,10.0.0.5,46581,22,TCP,15,8,490,553,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:24,0.6169746606032661,192.168.1.150,10.0.0.5,56089,22,TCP,11,8,592,493,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:25,0.7592402915530676,192.168.1.150,10.0.0.5,46547,22,TCP,10,11,793,631,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:26,0.47697333369988915,192.168.1.150,10.0.0.5,46869,22,TCP,15,12,549,385,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:27,0.28350747361780426,192.168.1.150,10.0.0.5,49923,22,TCP,11,8,737,428,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:28,0.24437908134937308,192.168.1.150,10.0.0.5,59593,22,TCP,15,10,605,623,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:29,0.6744325502295556,192.168.1.150,10.0.0.5,51781,22,TCP,9,6,793,477,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:30,0.5676067413879784,192.168.1.150,10.0.0.5,58455,22,TCP,14,12,569,570,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:31,0.3552430222421933,192.168.1.150,10.0.0.5,56733,22,TCP,11,9,591,550,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:32,0.5531539739240884,192.168.1.150,10.0.0.5,56399,22,TCP,10,8,412,597,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:33,0.7523285268026347,192.168.1.150,10.0.0.5,42813,22,TCP,9,12,881,422,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:34,0.4731995811355263,192.168.1.150,10.0.0.5,46778,22,TCP,15,8,643,399,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:35,0.4714683159541017,192.168.1.150,10.0.0.5,42201,22,TCP,12,6,814,408,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:36,0.5887819503666283,192.168.1.150,10.0.0.5,45385,22,TCP,11,10,489,632,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:37,0.4558216301730094,192.168.1.150,10.0.0.5,55140,22,TCP,11,12,607,672,1,1,1,1,3,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:38,0.5943847466951659,192.168.1.150,10.0.0.5,52962,22,TCP,8,11,714,451,1,1,1,1,5,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:39,0.4333014682134243,192.168.1.150,10.0.0.5,47038,22,TCP,11,8,785,382,1,1,1,1,2,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
2026-01-15 10:05:40,0.5221334063423866,192.168.1.150,10.0.0.5,51986,22,TCP,13,7,634,408,1,1,1,1,4,0,65.0,15.0,0.02,0.01,RSTO,SSH-Patator
